,Unnamed: 0.1,Unnamed: 0,latitude,longitude,scientific_name,eventDate,kingdom,phylum,class_taxon,order,family,subfamily,genus,species,canonicalName,verbatim_source,verbatim_id,occurrence_id
745,745,745,18.7984581435,-90.6087393923,Arsenura armida,2022-07-08 16:49:00 ,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Arsenurinae,Arsenura,Arsenura armida,Arsenura armida,inat,257159.0,136112557
746,746,746,18.7981328837,-90.6087501215,Arsenura armida,2022-07-08 16:22:00 ,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Arsenurinae,Arsenura,Arsenura armida,Arsenura armida,inat,257159.0,136112558
747,747,747,18.7792191957,-90.5917975679,Tillandsia schiedeana,2021-06-08 ,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsioideae,Tillandsia,Tillandsia schiedeana,Tillandsia schiedeana,inat,281580.0,136440875
748,748,748,18.7847858397,-90.6552777439,Tyrannus tyrannus,2022-09-06 12:57:19 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Tyrannus,Tyrannus tyrannus,Tyrannus tyrannus,inat,16782.0,137922585
749,749,749,18.7847858397,-90.6552777439,Rupornis magnirostris,2022-09-06 22:49:41 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Rupornis,Rupornis magnirostris,Rupornis magnirostris,inat,201041.0,137922731
750,750,750,18.7847858397,-90.6552777439,Tringa solitaria,2022-09-06 22:44:33 ,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,,Tringa,Tringa solitaria,Tringa solitaria,inat,3875.0,137922924
751,751,751,18.7847858397,-90.6552777439,Setophaga petechia,2022-09-05 22:41:50 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Setophaga,Setophaga petechia,Setophaga petechia,inat,145238.0,137923112
752,752,752,18.7847858397,-90.6552777439,Tyrannus melancholicus,2022-08-28 20:51:15 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Tyrannus,Tyrannus melancholicus,Tyrannus melancholicus,inat,16787.0,137923203
753,753,753,18.7847858397,-90.6552777439,Icterus spurius,2022-08-26 14:07:18 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Icterus,Icterus spurius,Icterus spurius,inat,9325.0,137923823
754,754,754,18.7847858397,-90.6552777439,Sporophila morelleti,2022-08-26 14:00:54 ,Animalia,Chordata,Aves,Passeriformes,Thraupidae,,Sporophila,Sporophila morelleti,Sporophila morelleti,inat,827413.0,137925916
755,755,755,18.7847858397,-90.6552777439,Dasypus novemcinctus,2022-08-22 15:34:30 ,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,,Dasypus,Dasypus novemcinctus,Dasypus novemcinctus,inat,47075.0,137925987
756,756,756,18.7847858397,-90.6552777439,Eucometis penicillata,2022-08-09 18:50:29 ,Animalia,Chordata,Aves,Passeriformes,Thraupidae,,Eucometis,Eucometis penicillata,Eucometis penicillata,inat,10698.0,137926516
757,757,757,18.722895833,-90.644001402,Rivina humilis,2022-10-08 14:39:22 ,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Petiveriaceae,,Rivina,Rivina humilis,Rivina humilis,inat,133291.0,138008435
758,758,758,18.6604895309,-90.6867430732,Hylocichla mustelina,2022-10-14 10:43:35 ,Animalia,Chordata,Aves,Passeriformes,Turdidae,,Hylocichla,Hylocichla mustelina,Hylocichla mustelina,inat,13270.0,138702889
759,759,759,18.6544280971,-90.7053788701,Dendrocincla anabatina,2022-10-13 14:09:00 ,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Dendrocolaptinae,Dendrocincla,Dendrocincla anabatina,Dendrocincla anabatina,inat,10876.0,139174831
760,760,760,18.7847858397,-90.6552777439,Cardinalis cardinalis,2022-07-15 21:47:46 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Cardinalis,Cardinalis cardinalis,Cardinalis cardinalis,inat,9083.0,139299717
761,761,761,18.7847858397,-90.6552777439,Spinus psaltria,2022-07-14 22:15:43 ,Animalia,Chordata,Aves,Passeriformes,Fringillidae,,Spinus,Spinus psaltria,Spinus psaltria,inat,145308.0,139299903
762,762,762,18.7847858397,-90.6552777439,Geothlypis poliocephala,2022-07-15 21:34:34 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Geothlypis,Geothlypis poliocephala,Geothlypis poliocephala,inat,9715.0,139300227
763,763,763,18.7847858397,-90.6552777439,Icterus cucullatus,2022-06-22 23:08:32 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Icterus,Icterus cucullatus,Icterus cucullatus,inat,9319.0,139300376
764,764,764,18.7847858397,-90.6552777439,Dives dives,2022-06-23 22:18:15 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Dives,Dives dives,Dives dives,inat,10001.0,139300452
765,765,765,18.7847858397,-90.6552777439,Vireo flavoviridis,2022-07-18 15:11:24 ,Animalia,Chordata,Aves,Passeriformes,Vireonidae,,Vireo,Vireo flavoviridis,Vireo flavoviridis,inat,17367.0,139300601
766,766,766,18.7847858397,-90.6552777439,Molothrus aeneus,2022-07-18 15:11:24 ,Animalia,Chordata,Aves,Passeriformes,Icteridae,,Molothrus,Molothrus aeneus,Molothrus aeneus,inat,10369.0,139300822
767,767,767,18.7847858397,-90.6552777439,Dendrocygna autumnalis,2022-07-16 19:01:30 ,Animalia,Chordata,Aves,Anseriformes,Anatidae,,Dendrocygna,Dendrocygna autumnalis,Dendrocygna autumnalis,inat,6893.0,139301013
768,768,768,18.7713952084,-90.5316815086,Buteogallus urubitinga,2022-09-26 19:45:00 ,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,,Buteogallus,Buteogallus urubitinga,Buteogallus urubitinga,inat,5238.0,139656050
769,769,769,18.7777337965,-90.5845531546,Alouatta pigra,2022-10-21 17:23:00 ,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouattinae,Alouatta,Alouatta pigra,Alouatta pigra,inat,43439.0,139986256
770,770,770,18.7847858397,-90.6552777439,Contopus bogotensis,2022-11-01 14:22:16 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Contopus,Contopus bogotensis,Contopus bogotensis,inat,1441511.0,140837326
771,771,771,18.7847858397,-90.6552777439,Dendrocincla homochroa,2022-11-01 14:49:41 ,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Dendrocolaptinae,Dendrocincla,Dendrocincla homochroa,Dendrocincla homochroa,inat,10871.0,140837477
772,772,772,18.7847858397,-90.6552777439,Tyrannus forficatus,2022-11-16 14:17:09 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Tyrannus,Tyrannus forficatus,Tyrannus forficatus,inat,16783.0,142158055
773,773,773,18.7847858397,-90.6552777439,Empidonax minimus,2022-11-16 14:10:49 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Empidonax,Empidonax minimus,Empidonax minimus,inat,16602.0,142158112
774,774,774,18.7847858397,-90.6552777439,Mniotilta varia,2022-11-16 13:57:50 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Mniotilta,Mniotilta varia,Mniotilta varia,inat,10286.0,142158139
775,775,775,18.7847858397,-90.6552777439,Columbina minuta,2022-11-16 13:50:01 ,Animalia,Chordata,Aves,Columbiformes,Columbidae,,Columbina,Columbina minuta,Columbina minuta,inat,3570.0,142158227
776,776,776,18.7847858397,-90.6552777439,Setophaga americana,2022-11-10 14:27:52 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Setophaga,Setophaga americana,Setophaga americana,inat,145233.0,142158933
777,777,777,18.7847858397,-90.6552777439,Setophaga virens,2022-11-10 14:22:19 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Setophaga,Setophaga virens,Setophaga virens,inat,145258.0,142158987
778,778,778,18.7847858397,-90.6552777439,Contopus bogotensis bogotensis,2022-11-10 14:08:34 ,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,,Contopus,Contopus bogotensis bogotensis,Contopus bogotensis bogotensis,inat,1441639.0,142159035
779,779,779,18.7847858397,-90.6552777439,Passerina cyanea,2022-11-09 14:30:12 ,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,,Passerina,Passerina cyanea,Passerina cyanea,inat,10227.0,142159100
780,780,780,18.6683530687,-90.7381908596,Croton arboreus,2022-12-12 19:31:23 ,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Crotonoideae,Croton,Croton arboreus,Croton arboreus,inat,282247.0,144288121
781,781,781,18.7916713938,-90.6074187541,Ateles geoffroyi,2022-12-28 20:53:00 ,Animalia,Chordata,Mammalia,Primates,Atelidae,Atelinae,Ateles,Ateles geoffroyi,Ateles geoffroyi,inat,43411.0,145996763
782,782,782,18.7804216089,-90.6521261483,Centurio senex,2020-12-16 ,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Stenodermatinae,Centurio,Centurio senex,Centurio senex,inat,41017.0,148134764
783,783,783,18.7847217213,-90.6552777439,Micronycteris microtis mexicana,2020-12-16 ,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycterinae,Micronycteris,Micronycteris microtis mexicana,Micronycteris microtis mexicana,inat,198008.0,148135581
784,784,784,18.7839427765,-90.6513419375,Desmodus rotundus,2020-11-25 01:44:28 ,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodontinae,Desmodus,Desmodus rotundus,Desmodus rotundus,inat,41168.0,148162843
785,785,785,18.7847217213,-90.6552777439,Sturnira parvidens,2020-11-25 08:43:57 ,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Stenodermatinae,Sturnira,Sturnira parvidens,Sturnira parvidens,inat,1067750.0,148162897
786,786,786,18.6535259409,-90.7068732843,Alouatta pigra,2023-02-13 19:58:00 ,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouattinae,Alouatta,Alouatta pigra,Alouatta pigra,inat,43439.0,150170309
787,787,787,18.8060075992,-90.7448049339,Geothlypis trichas,2023-03-04 19:56:00 ,Animalia,Chordata,Aves,Passeriformes,Parulidae,,Geothlypis,Geothlypis trichas,Geothlypis trichas,inat,9721.0,150756575
